smiles,predict_density,predict_DetoD,predict_DetoP,predict_DetoQ,predict_DetoT,predict_DetoV,predict_HOF_S,predict_BDE,SA_calculated
O=c1[nH]c2cc3c([N+](=O)[O-])cc4[nH]nnc4c3nc2[nH]1,1.6975565,5.709418,14.2748375,2.9834318,1.5540844,523.6134,79.383484,274.54126,3.34453441887322
Nc1c([N+](=O)[O-])c2nc3c(ccn4c([N+](=O)[O-])cnc34)nc2c2[nH]ncc12,1.7021133,5.903754,15.339883,3.589829,1.8444664,514.6503,316.6172,281.3146,3.6325899294493578
O=[N+]([O-])c1ncnc2[nH]cnc12,1.6792183,6.346541,17.599829,3.7769182,2.1825728,580.65424,155.0911,260.2488,3.1385664482856654
Nc1oc([N+](=O)[O-])c2cc([N+](=O)[O-])ccc12,1.6637592,6.256115,16.82498,4.208162,2.1876624,521.642,-147.62674,288.19623,2.999135952986972
O=[N+]([O-])c1ncc2cncnc2n1,1.649401,6.082497,16.024706,3.8607686,2.100632,545.24713,214.08746,258.72455,3.0879981699672463
O=[N+]([O-])c1nc2c([N+](=O)[O-])nc3ccccc3c2o1,1.656725,6.000589,15.537964,4.16966,1.9617457,469.95795,19.991167,253.93747,3.120569698241499
O=c1c2c(nc([N+](=O)[O-])n2[N+](=O)[O-])nc2c3c4ccccc4n(C=N[N+](=O)[O-])c3ccn12,1.684459,6.111736,16.382568,4.0125256,2.002469,501.04214,135.38223,167.72472,3.936945666337164
O=[N+]([O-])N=Cn1nnc2ccc3nc([N+](=O)[O-])cc([N+](=O)[O-])c3c21,1.704008,6.9051275,20.942215,4.996133,2.7139106,543.1957,384.19113,180.26747,3.712471964829179
O=[N+]([O-])c1ccc2nc([N+](=O)[O-])cc([N+](=O)[O-])c2c1,1.6818511,6.5960646,18.920454,4.8804965,2.4566514,503.5383,26.519518,255.95027,2.556380165243974
Nc1nn([N+](=O)[O-])c2c([N+](=O)[O-])cccc12,1.6611582,6.645533,19.095615,4.708845,2.6963394,573.994,158.72726,133.86592,3.056771373380532
O=[N+]([O-])c1cc2c(cn1)oc1c[nH]nc12,1.6477605,5.8148947,14.525392,3.8018758,1.8877242,496.51074,72.4216,284.01202,3.5434454622743994
O=[N+]([O-])NN1c2cnncc2Oc2ccc([N+](=O)[O-])cc21,1.6551726,6.380372,17.631674,4.529629,2.4335115,537.1235,150.82605,150.97388,3.343231886403486
O=[N+]([O-])N=Cc1nnnc2nc3c([N+](=O)[O-])cccc3c([N+](=O)[O-])c12,1.7199357,6.8413033,20.738907,5.039763,2.638205,522.59686,437.61386,186.22379,3.6689435438689495
O=[N+]([O-])c1cc([N+](=O)[O-])c2c(ccn2[N+](=O)[O-])c1,1.6941073,6.9708934,21.266668,5.3855224,2.867238,531.317,88.45233,126.40283,3.0827538875303766
O=[N+]([O-])c1cccc2c1Oc1cc(S(=O)(=O)N=CN(O)[N+](=O)[O-])ccc1O2,1.6574314,6.237165,16.877087,4.273824,2.1964211,514.1462,-312.39203,184.5261,3.3473748183868777
Nc1c([N+](=O)[O-])oc2nc3cccc([N+](=O)[O-])c3nc12,1.6834294,6.165689,16.543465,4.0410604,2.0316486,504.20505,12.522464,268.64053,3.1228058653215083
O=[N+]([O-])c1cc2cccc([N+](=O)[O-])c2n2nnnc12,1.6631453,6.4165206,17.738844,4.8105326,2.4568357,510.87387,373.31735,248.19621,2.849984502305359
O=[N+]([O-])Nn1cc([N+](=O)[O-])c2cc([N+](=O)[O-])ccc21,1.6987295,7.034904,21.734222,5.2718186,2.9467237,559.38306,106.91235,138.71031,3.1290516584566435
Cc1c2nc([N+](=O)[O-])nc-2c([N+](=O)[O-])c2[nH]ccn12,1.6595064,6.2131085,16.642113,4.004012,2.2217762,557.15094,110.84396,289.62643,3.7074019021043982
O=[N+]([O-])c1cccc2[nH]nc([N+](=O)[O-])c12,1.6464348,6.464393,17.866358,4.6836195,2.495358,533.8844,109.014465,257.1612,2.6347443758395634
O=[N+]([O-])c1cnc2ncc3[nH]cc([N+](=O)[O-])c3c2c1,1.6697109,5.9557514,15.356653,3.9526818,1.9625118,496.97855,125.25339,286.56174,3.009029785324227
O=[N+]([O-])c1nc2cccc([N+](=O)[O-])c2o1,1.6682597,6.5281324,18.384882,4.680488,2.3505309,502.0966,-60.8706,275.01932,3.0017079780909706
Nn1nc([N+](=O)[O-])c2c([N+](=O)[O-])cccc21,1.667851,6.7381687,19.62311,4.9434443,2.8149412,570.93066,199.77002,257.51984,2.9644046470835743
O=[N+]([O-])c1cc2c(cn1)nnc1c([N+](=O)[O-])cncc12,1.6913166,6.304054,17.451641,4.560696,2.266929,496.42392,357.9954,256.09088,3.1351663448419878
O=[N+]([O-])c1cnc2occ([N+](=O)[O-])c2c1,1.7085277,6.671268,19.502163,4.717476,2.3840747,505.35806,-54.46149,287.03903,2.957883212612547
O=[N+]([O-])N=Cc1nc2cc3nc4cccc([N+](=O)[O-])c4nc3c([N+](=O)[O-])c2o1,1.6823101,6.2903905,17.282904,4.4614635,2.1537106,482.80768,158.62918,213.37273,3.545456065372722
O=c1c2cccc([N+](=O)[O-])c2cnn1[N+](=O)[O-],1.7176732,6.6386805,19.555851,4.6799374,2.4212403,517.98157,30.03641,152.64264,2.7719441738138
O=[N+]([O-])c1cnc2cc([N+](=O)[O-])c3c([N+](=O)[O-])cccc3c2n1,1.682087,6.1987906,16.749134,4.486304,2.1343908,475.70215,122.07974,233.2811,2.847205707039768
O=[N+]([O-])Nc1c2cnn([N+](=O)[O-])c2nc2cccc([N+](=O)[O-])c12,1.724119,6.8846707,21.047548,4.923768,2.6733441,543.5363,262.47684,136.76773,3.3049947180287784
O=[N+]([O-])c1ccc2nc3c4nc5ccccc5c([N+](=O)[O-])c4n([N+](=O)[O-])c3nc2c1,1.6427348,5.784708,14.530684,4.1279693,1.917827,464.57864,266.34256,144.66249,3.050063593177751
O=c1[nH]c(=O)c2[nH]cnc2[nH]1,1.6690196,5.073448,11.296289,1.5664281,0.93943447,594.53925,-347.6179,307.8657,2.855621676247601
Nc1ncnc2c([N+](=O)[O-])c([N+](=O)[O-])ccc12,1.66613,6.290973,17.131836,4.102991,2.2449338,549.3647,64.888,238.04442,2.6319806286632996
O=[N+]([O-])c1cccc2nc3c(nc12)oc1c([N+](=O)[O-])occ13,1.694204,6.027306,15.890711,4.179758,1.8769517,447.80914,-18.358961,262.59644,3.3271662852264585
O=C1c2c(c([N+](=O)[O-])cc([N+](=O)[O-])c2[N+](=O)[O-])C2C=CCC2C1(C=N[N+](=O)[O-])N[N+](=O)[O-],1.6984271,7.004028,21.471893,5.19958,2.8925593,556.57874,-56.5136,153.60597,5.082376391021985
O=[N+]([O-])c1c2ncoc2cc2ocnc12,1.6910788,5.9219785,15.320161,3.7272675,1.7386478,468.49472,-102.42563,260.71313,3.3812007395552586
O=[N+]([O-])c1nc2ccc3[nH]cnc3c2c2nn[nH]c12,1.619036,5.5561333,13.098872,3.2496314,1.7425416,536.0415,315.53232,290.96082,3.4030660064615805
O=[N+]([O-])c1c([N+](=O)[O-])c2[nH]nnc2c2ccccc12,1.6320142,5.9812856,15.239555,4.3207493,2.1404378,494.65076,234.01431,238.78267,2.907508740331483
O=C1NC(=N[N+](=O)[O-])C(C=N[N+](=O)[O-])C1=C1Nc2cncnc2S1,1.6900814,6.468822,18.356277,3.9675379,2.260845,571.9758,84.58469,181.10106,4.843469973646462
O=[N+]([O-])c1cccc2c1nc([N+](=O)[O-])n1cnnc21,1.6864104,6.371421,17.674885,4.435674,2.2890692,516.92523,287.67697,256.13214,2.9250802933068094
Nc1nn([N+](=O)[O-])c2nc3c([N+](=O)[O-])cccc3nc12,1.6856841,6.4989057,18.561205,4.3788857,2.4137704,552.75934,282.70157,154.95844,3.1415837674194105
O=[N+]([O-])c1nc2nonc2c2ncccc12,1.6719443,6.286602,17.159061,4.75692,2.3344715,489.7123,382.21378,248.49957,3.051455164311543
O=[N+]([O-])c1cn2c([N+](=O)[O-])nc3cnc4cnccc4c3c2n1,1.6603397,5.892523,15.012198,3.8868968,1.9140933,493.37445,302.04672,278.41043,3.3391575244531246
O=[N+]([O-])N=Cc1nnnc2cc([N+](=O)[O-])cc([N+](=O)[O-])c12,1.739254,7.3688216,24.164616,5.587896,3.1038082,554.46704,386.60178,177.74738,3.6010711507965416
CC1(O)OC(=O)c2c1cnn2[N+](=O)[O-],1.6518587,6.350728,17.3427,3.6622307,2.1343768,585.8959,-432.43494,156.31981,4.390480953908795
O=[N+]([O-])c1ccc2nc3cc([N+](=O)[O-])nnc3nc2c1,1.6694173,6.159309,16.436283,4.32862,2.1352687,493.08026,297.1678,271.75546,2.891120465721107
O=c1c2ccc([N+](=O)[O-])cc2c(C=N[N+](=O)[O-])nn1[N+](=O)[O-],1.7618408,7.1547813,23.007158,5.083586,2.7427511,539.8462,94.77542,149.46675,3.5564646870433405
O=[N+]([O-])c1nc2n[nH]cc2c2nc[nH]c12,1.6673285,6.002285,15.613351,3.479712,1.9519161,561.641,206.39243,291.28983,3.6434468934014124
O=[N+]([O-])c1cc2c([N+](=O)[O-])cccc2nc1[N+](=O)[O-],1.6775712,6.628143,19.082163,5.010159,2.5175622,502.1295,63.645756,227.35371,2.560878807777911
O=[N+]([O-])c1cc2n3c4ccccc4n([N+](=O)[O-])c3c([N+](=O)[O-])cc-2n1,1.6641723,6.1864185,16.69542,4.460718,2.2103753,495.47452,173.61536,128.22556,3.4925997311599204
O=[N+]([O-])c1c[nH]c2c(O)[nH]cc12,1.6951793,5.92918,15.380256,3.1612606,1.7865982,567.301,-188.03127,323.2181,3.458650652316928
Nc1nc2c([N+](=O)[O-])cccc2c(=O)n1[N+](=O)[O-],1.7269311,6.5304,18.98093,3.9783556,2.195013,553.90283,-94.54312,181.89687,2.956872156761145
Cn1c2c([N+](=O)[O-])cncc2c2c([N+](=O)[O-])cc3c(nnn3[N+](=O)[O-])c21,1.7093006,6.6596646,19.680271,4.7377415,2.5429962,537.0823,308.43552,152.82161,3.6614567917388507
O=[N+]([O-])c1nc(O)c2cccnn12,1.6655245,6.1853547,16.506819,3.8987525,2.127781,547.62164,15.923999,283.885,3.1396435961626725
O=[N+]([O-])c1cc2c(cc1O)OCN2,1.6320267,5.6900334,13.708617,3.222306,1.7530261,546.0206,-359.63614,325.40933,2.9651320577011333
O=[N+]([O-])c1ccc2c(n1)[nH]c1nncn12,1.6533806,6.0361304,15.679284,3.6128967,2.0366077,565.1563,248.96814,281.65128,3.521890542775294
Nc1c([N+](=O)[O-])c2[nH]ccc2c2n[nH]nc12,1.6587001,5.908977,15.040861,3.282098,1.9998052,610.7239,200.09576,337.20087,3.3343730907329476
Nc1nc([N+](=O)[O-])cc2ncnn12,1.6606783,6.4423747,17.870937,3.7219837,2.3382292,632.07135,183.98987,286.35806,3.151993596162672
O=[N+]([O-])c1ccc2c([N+](=O)[O-])c(O)cnc2c1,1.6519588,6.0334816,15.64945,4.0848894,2.020276,496.02972,-134.23297,259.20712,2.4799649095997527
O=[N+]([O-])c1ncc2cccn2c1[N+](=O)[O-],1.6450769,6.5172906,18.19989,4.8877573,2.6042893,533.60126,159.07181,239.22607,3.1147905296857186
O=[N+]([O-])c1c([N+](=O)[O-])c2nnnn2c2ccccc12,1.6839178,6.4819617,18.242702,4.827662,2.470153,512.2075,385.83957,236.19786,2.6879244152226303
O=c1[nH]c2ccccc2c(=O)n1[N+](=O)[O-],1.6554204,5.567576,13.473456,2.9784856,1.5190443,512.71014,-284.36688,170.76784,2.612732368334873
Nc1ccc2c(c1)[nH]c1c3nnc4c(ncn4[N+](=O)[O-])c3nc([N+](=O)[O-])c21,1.6800035,5.9720435,15.748743,3.7975533,1.9839625,523.8894,373.15042,165.04587,3.5973496460485475
O=[N+]([O-])c1ccc2c(c1)nnc1ncc([N+](=O)[O-])n12,1.680169,6.4201026,17.902021,4.6003456,2.37739,517.08,324.92975,271.06946,2.8980829057886677
O=c1[nH]cc([N+](=O)[O-])c2nccn12,1.6923536,6.0531435,15.9569645,3.3213599,1.8368344,556.8395,-89.13512,306.24506,2.972539750008826
O=[N+]([O-])c1cnc2c(n1)-c1c([N+](=O)[O-])ccc3cccc(c13)N2[N+](=O)[O-],1.6711009,6.0952883,16.310165,4.3998537,2.122034,481.3202,210.56387,119.66994,3.318050643309814
O=[N+]([O-])c1nc2ccccn2c1[N+](=O)[O-],1.6358027,6.4423733,17.709064,4.7583256,2.5291276,531.9893,129.02048,269.23682,2.7742933439446293
O=c1c2cc3nc4ccccc4nc3c([N+](=O)[O-])c2c(C=N[N+](=O)[O-])nn1[N+](=O)[O-],1.6988834,6.3011255,17.57535,4.3763037,2.1529372,492.66083,213.84985,170.67729,3.673346321894818
N=c1c2cccc([N+](=O)[O-])c2nc([N+](=O)[O-])n1N,1.6927335,6.5207,18.592539,4.2854686,2.4552014,575.2402,134.42554,257.2218,3.1297183106072994
Nc1oc2nc3c([N+](=O)[O-])cccc3nc2c1[N+](=O)[O-],1.7008108,6.176236,16.708666,3.9324272,1.9795412,505.68323,-14.614667,271.22958,3.039474676510319
O=[N+]([O-])c1ccc2oc([N+](=O)[O-])nc2c1,1.6846654,6.5307207,18.532272,4.557892,2.2915223,503.239,-90.12263,276.35168,2.8351725184286813
O=[N+]([O-])N=Cc1c2cc([N+](=O)[O-])ccc2nc2nc([N+](=O)[O-])cc([N+](=O)[O-])c12,1.7214874,6.725877,20.075157,4.8425055,2.456806,508.072,168.20743,181.09518,3.458631431302339
Nc1[nH]c2ncccc2c(=O)c1[N+](=O)[O-],1.6495543,5.497001,12.927174,2.8785872,1.5699183,546.46405,-122.322296,305.95355,2.7867987848451925
Nn1c([N+](=O)[O-])nc2ccc([N+](=O)[O-])cc2c1=O,1.7145416,6.554785,18.93088,4.2041335,2.2918367,548.0185,-46.892094,253.1234,2.697588502914991
O=[N+]([O-])c1cccc2nc3c(cc12)c([N+](=O)[O-])cn3[N+](=O)[O-],1.6999954,6.5026364,18.689024,4.764321,2.3881238,500.8627,138.94934,151.70476,3.085008741802141
Nn1c([N+](=O)[O-])nc2nc3ncccc3c([N+](=O)[O-])c21,1.6824741,6.431088,18.028437,4.351312,2.3563335,543.2942,280.13254,262.47552,3.2656679632236045
O=[N+]([O-])c1ccc2nc3cc4n[nH]c([N+](=O)[O-])c4nc3nc2c1,1.691123,5.9615846,15.510909,3.8813045,1.9000611,489.44043,287.7249,290.93964,3.0784727907253124
O=[N+]([O-])N=Cc1c([N+](=O)[O-])cc([N+](=O)[O-])c2c1cnn2C=N[N+](=O)[O-],1.757943,7.562608,25.569252,5.6487064,3.2248278,570.56067,309.30685,178.62666,4.121052843524518
Nn1nnc2cc3nc([N+](=O)[O-])ccc3nc21,1.6275061,6.0906873,15.865585,3.8798263,2.257551,583.3469,375.40897,282.26535,3.1426790818405568
Nn1c([N+](=O)[O-])nc2cncnc21,1.6916088,6.70033,19.678942,4.1789966,2.6112134,626.8607,272.982,289.74643,3.2609051346242106
O=c1c([N+](=O)[O-])nc2ccccc2n1[N+](=O)[O-],1.6893654,6.51661,18.625944,4.530074,2.3500886,519.91675,7.6452966,144.46263,2.867455545051259
O=[N+]([O-])c1cc([N+](=O)[O-])c2c([N+](=O)[O-])cccc2n1,1.6683184,6.5969954,18.830269,4.9735627,2.5080454,504.25854,55.757923,227.86136,2.65629509737067
O=c1nc[nH]c2nc(C=N[N+](=O)[O-])[nH]c12,1.6833344,6.3353024,17.505669,3.5143278,2.0718532,592.01135,34.658436,196.53079,3.8684287231995214
O=c1cc2c3cnc4[nH]ccc4c3n([N+](=O)[O-])c2c[nH]1,1.5884686,5.0809746,10.944765,2.8602347,1.4522923,508.91962,19.847887,166.74355,3.3558664026788865
O=c1nc([N+](=O)[O-])[nH]c2nc3ccccc3nc12,1.6101991,5.2272825,11.567504,2.904503,1.4145368,488.54785,-6.43144,274.609,2.6679095436389737
C[N+]1=CC2([N+](=O)[O-])C(N2[N+](=O)[O-])[N+]2([O-])Cn3c(nc4cccnc4c3=O)C=C2C1,1.5938112,5.9631543,15.047974,3.900292,2.284524,586.79565,57.298054,172.25435,5.551720294129174
O=[N+]([O-])Nc1cc([N+](=O)[O-])nc2cccnc12,1.6431433,6.363312,17.476667,4.4500146,2.4373887,549.0436,152.59424,136.1813,2.989367727503403
O=[N+]([O-])N=Cc1[nH]c2cc3nn[nH]c3cc2c1[N+](=O)[O-],1.6822193,6.5174384,18.501635,4.4346757,2.454198,554.8341,296.07196,200.79793,3.876927059127701
Nn1c([N+](=O)[O-])nc2cc([N+](=O)[O-])ccc2c1=O,1.7188035,6.5609703,19.005182,4.181562,2.2844334,549.0742,-49.009724,251.41258,2.7095163875303765
O=[N+]([O-])c1cc2c(cnc3c([N+](=O)[O-])cccc32)nc1[N+](=O)[O-],1.6801596,6.2149796,16.8487,4.5369287,2.1593804,475.55264,136.42157,231.06935,2.76250460813867
O=[N+]([O-])Nc1ccc2cc3nnc([N+](=O)[O-])n3nc2c1,1.6823161,6.6121,19.145596,4.7764153,2.6336093,551.4158,394.95438,147.43175,3.2556946415452828
O=[N+]([O-])N=Cn1c2nc3cc([N+](=O)[O-])ccc3nc2c2nccc([N+](=O)[O-])c21,1.6854774,6.2294536,17.032867,4.266481,2.1395118,502.5942,283.05072,194.13785,3.4591856511715386
O=c1[nH]c2c([N+](=O)[O-])cccc2cc1[N+](=O)[O-],1.7064751,6.050917,16.04689,3.8131523,1.8712434,494.35803,-195.21886,268.22937,2.430865244047915
O=[N+]([O-])c1nc2ccccc2c2nnn([N+](=O)[O-])c12,1.6495016,6.3742127,17.575909,4.742816,2.4477673,515.85815,357.33255,122.01807,3.1186103368481746
O=[N+]([O-])c1ccc2[nH]c3c([N+](=O)[O-])ncnc3c2c1,1.6528974,5.845519,14.679986,3.8006468,1.8815119,495.70514,84.39169,286.60602,2.72077114962031
Nc1c([N+](=O)[O-])nc2nc3ccccc3nc2c1[N+](=O)[O-],1.6523091,5.854625,14.77633,3.799265,1.9230505,507.31784,172.8713,262.25198,2.8377372543844235
O=[N+]([O-])c1cnc2c(n1)oc1nc3c([N+](=O)[O-])cccc3nc12,1.6840011,5.9910746,15.686623,4.0100994,1.8690401,465.98135,151.49078,257.40933,3.2105523173525325
Cn1ncc2c3c(ccc21)c(=O)[nH]c1c([N+](=O)[O-])c2c([N+](=O)[O-])[nH]nc2nc13,1.6612289,5.677217,13.943772,3.4350564,1.7211857,502.59406,77.04585,256.59637,3.4860667162602965
O=[N+]([O-])c1coc2[nH]ncc12,1.6865776,6.565445,18.72007,4.4207544,2.427532,550.15326,15.232821,310.69992,3.5377591452302326
O=[N+]([O-])Nc1nc2cc([N+](=O)[O-])ccc2o1,1.6887958,6.6786957,19.53486,4.5294557,2.4679277,545.7639,-47.90282,150.78035,2.761842880942737
O=c1nn[nH]c2c1[nH]c1c([N+](=O)[O-])cccc12,1.6413221,5.617856,13.444531,3.3338213,1.7072853,511.964,58.743885,300.3326,3.0369002356867094
O=c1c([N+](=O)[O-])c[nH]c2c([N+](=O)[O-])cccc12,1.6949425,6.089331,16.193222,4.000412,1.964993,493.29758,-145.99469,273.05243,2.5320264480612913
O=[N+]([O-])N=Cc1c2cnc([N+](=O)[O-])cc2nc2nc3c([N+](=O)[O-])cccc3nc12,1.6767367,6.106091,16.320944,4.209912,2.0588853,489.28973,297.61334,203.63585,3.5432666309229353
O=[N+]([O-])c1nc2ccncc2c2nonc12,1.659869,6.285796,17.067009,4.8226347,2.3793895,492.5269,386.93546,256.64578,3.04797857568278
O=c1[nH]c2cc([N+](=O)[O-])c3cnccc3c2n1[N+](=O)[O-],1.7093194,6.226734,17.230753,3.9268045,2.012733,515.37036,-29.540815,158.46623,3.115396914272557
Nn1c([N+](=O)[O-])nc2c([N+](=O)[O-])nc3nc4ccccc4nc3c2c1=O,1.6963196,6.0185494,15.984801,3.7433329,1.8788447,503.2198,163.3523,245.69136,3.2657910279252
O=[N+]([O-])c1cnc2cc([N+](=O)[O-])oc2c1,1.6797329,6.5985,18.888453,4.788195,2.4061725,502.68417,-48.250263,281.95972,2.802124113175399
C=C1N=C2N=CC(N[N+](=O)[O-])=C([N+](=O)[O-])N2C1=N,1.7003454,7.027226,21.73332,4.809776,2.9318435,611.9707,278.17407,140.50209,4.5545683106073
Nn1[nH]c(=O)c2c3oc4ncccc4c3c([N+]=O)nc21,1.640152,5.460119,12.812691,3.0666282,1.5762599,515.60944,29.806658,280.17218,3.940846969480507
O=[N+]([O-])c1c[nH]c2c([N+](=O)[O-])ccnc12,1.6921858,6.5144777,18.48792,4.4248195,2.361902,534.5942,51.330845,297.6535,2.920262199479339
O=[N+]([O-])c1ccc2cc([N+](=O)[O-])nn2c1,1.6375256,6.4530115,17.751787,4.7636495,2.5343876,532.9619,122.55615,284.66278,2.9299545071716473
O=[N+]([O-])c1ccc2cc([N+](=O)[O-])c(-n3cnc4nonc43)cc2n1,1.666346,6.2363195,16.815762,4.5408087,2.2535207,496.3768,366.8505,254.56168,3.186773301727575
O=[N+]([O-])C1=CN([N+](=O)[O-])c2cccn3nnc1c23,1.7270108,6.84087,20.86566,5.01919,2.7251132,543.27,354.78873,134.85007,3.7840108106073
O=[N+]([O-])c1cc2ccc([N+](=O)[O-])nn2c1,1.6373879,6.4726286,17.867464,4.83228,2.5653353,531.76953,136.58548,284.4737,3.0168137942260547
O=[N+]([O-])c1nc2nc3ccccc3nc2n1[N+](=O)[O-],1.6683056,6.3587446,17.677286,4.4856443,2.32243,518.65283,291.98486,140.22366,3.019821947878654
O=[N+]([O-])c1cc2ocnc2cc1O,1.6621207,5.779401,14.342828,3.4061413,1.6792156,495.01727,-286.49478,317.41855,2.7758089807780575
O=[N+]([O-])c1cccc2nc([N+](=O)[O-])n3nncc3c12,1.6617265,6.3683233,17.500113,4.642609,2.3872423,514.7223,337.43848,241.66853,3.124276809997667
O=[N+]([O-])c1ccc2nc([N+](=O)[O-])c3c4cn[nH]c4[nH]c3c2c1,1.6608545,5.7468534,14.256951,3.7067988,1.8255318,493.5295,160.37466,269.0868,3.2327399824969305
O=[N+]([O-])c1cc2c([N+](=O)[O-])n[nH]c2c2ncccc12,1.6639472,5.981754,15.440212,4.0719013,2.0221663,495.98495,157.81006,276.877,2.8472178840179865
O=[N+]([O-])c1ccc2nc3c(nc2c1)C1=NN=NC3=CN1[N+](=O)[O-],1.6933472,6.4745893,18.528097,4.65496,2.4153237,518.2338,502.8107,139.30989,4.330105060573839
O=[N+]([O-])c1cccc2c1[nH]c1c([N+](=O)[O-])ncnc12,1.654442,5.8741045,14.821416,3.862261,1.9142847,496.09595,105.1637,285.2987,2.84796244134745
O=c1[nH]c2nc3ccc([N+](=O)[O-])cc3c([N+](=O)[O-])c2[nH]1,1.7054087,5.982636,15.656676,3.426611,1.7258366,507.9642,-161.71547,278.3135,2.767030200985843
O=[N+]([O-])c1ccc2nc3nc([N+](=O)[O-])ncc3nc2c1,1.6822057,6.083045,16.16015,4.0462236,1.9972504,494.54572,220.25745,265.64444,2.845969641545283
O=c1nc2[nH]cc(O)c2c[nH]1,1.6119066,4.8023806,9.86538,1.6590972,0.97781736,589.4284,-337.21774,312.67368,3.424756663840654
C[N+]c1nc2cc([N+](=O)[O-])c3nc([N+](=O)[O-])oc3c2n1N,1.6843201,6.7016897,19.562712,4.396781,2.5516794,583.1288,92.901,263.55334,4.24857317508804
O=[N+]([O-])c1[nH]nc2c([N+](=O)[O-])cccc12,1.6954156,6.613505,19.126434,4.733015,2.5187268,533.85724,116.08566,273.35815,2.866765388972773
O=[N+]([O-])N=Cn1cnc2cc3[nH]cc([N+](=O)[O-])c3nc21,1.7045267,6.450748,18.343527,4.1050544,2.2730927,555.6656,223.69879,196.41327,3.757763597589239
O=[N+]([O-])c1cn2cccnc2c1[N+](=O)[O-],1.6549855,6.5047774,18.163363,4.7680397,2.5345874,532.1941,132.62274,273.82196,2.8840663270590756
O=[N+]([O-])c1cc([N+](=O)[O-])c2[nH]ncc2c1,1.6670057,6.488849,18.126118,4.618759,2.459565,533.6787,85.41498,290.94308,2.600014169460577
Nc1nnc2c([N+](=O)[O-])nc3cccc([N+](=O)[O-])c3n12,1.6699287,6.399983,17.724602,4.2515817,2.3348377,550.6873,271.48898,252.63287,3.049275235950878
Nc1c([N+](=O)[O-])oc2occc12,1.6630001,6.2178144,16.590307,3.9284396,2.0943415,534.7647,-227.58018,318.25055,3.6881065963728723
O=[N+]([O-])c1cc([N+](=O)[O-])c2cccnc2c1[N+](=O)[O-],1.7102312,6.743096,20.00633,5.07637,2.5527453,502.40686,80.34897,227.31253,2.556165685605965
Nc1cc2nc([N+](=O)[O-])cn2o1,1.6420015,6.549358,18.282742,4.3229055,2.566564,596.2912,39.85776,299.77835,4.00053876420504
Nn1ncc2c([N+](=O)[O-])c3ncccc3c(O)c21,1.6264586,5.5760174,13.243686,3.3415685,1.8126639,543.9804,53.566273,272.2984,3.0975461952226837
O=[N+]([O-])c1nc2nc3cc([N+](=O)[O-])c4ccccc4c3c([N+](=O)[O-])c2o1,1.6713864,6.0494246,15.876351,4.3242,1.9705231,454.99026,34.26874,232.74084,3.2390121817713533
O=[N+]([O-])c1ccc2nc([N+](=O)[O-])c([N+](=O)[O-])cc2c1,1.6732141,6.594836,18.860952,4.9435515,2.4843307,502.3323,42.52042,231.6472,2.554189215017729
O=c1[nH]c(=O)c2cc3cc([N+](=O)[O-])ccc3nc2[nH]1,1.6332061,4.92806,10.354758,2.2899814,1.0771691,476.97757,-350.82748,293.3215,2.4550477824214685
O=[N+]([O-])N=Cc1ccc2nc([N+](=O)[O-])c([N+](=O)[O-])cc2n1,1.6841145,6.8489532,20.445465,5.0889707,2.7177503,533.98956,209.46014,196.11368,3.322736737841076
O=[N+]([O-])c1nc2c(nnc3c([N+](=O)[O-])cccc32)[nH]1,1.687534,6.3711963,17.711023,4.3759413,2.262966,518.1884,267.69708,258.45425,3.0431618607959248
O=[N+]([O-])c1cccc2c([N+](=O)[O-])occ12,1.6596968,6.267729,16.91043,4.7200556,2.2629147,478.44086,-80.01714,282.76358,2.8822055390665806
Cc1c([N+](=O)[O-])c([N+](=O)[O-])cn1N[N+](=O)[O-],1.6882094,7.7822905,26.443825,5.9591956,3.8539445,647.8876,68.92709,127.509476,3.5181773684064925
Nc1c2c([N+](=O)[O-])n(-c3ccccc3)nc2nc2[nH]nc([N+](=O)[O-])c12,1.6254069,5.7854795,14.216066,3.6254103,1.9511986,539.629,264.28918,282.32697,3.1680978295832354
O=[N+]([O-])c1ccc2nnc3[nH]cc([N+](=O)[O-])c3c2c1,1.656137,6.022881,15.576788,4.216787,2.0997648,498.18726,201.1666,286.98123,2.800982180099263
Nc1oc2c([N+](=O)[O-])cccc2c1[N+](=O)[O-],1.6822963,6.3054705,17.202412,4.163135,2.1710117,522.7815,-156.81465,305.6697,2.8279878313411757
O=[N+]([O-])c1ccc2nc([N+](=O)[O-])oc2c1,1.6827338,6.5398803,18.568998,4.59317,2.307797,502.83734,-86.09492,278.87222,2.84595563287521
O=[N+]([O-])c1cnon1,1.7087513,8.142547,29.05055,6.5164585,4.090505,626.9207,203.2833,274.5054,3.708423714930303
O=[N+]([O-])N=Cn1c([N+](=O)[O-])nc2c([N+](=O)[O-])nc3ccccc3c21,1.6786982,6.537375,18.634907,4.622732,2.4305608,526.529,251.40646,189.96317,3.5878020347592496
O=[N+]([O-])c1cc([N+](=O)[O-])c2ocnc2c1,1.687328,6.5734634,18.760157,4.613041,2.3281822,505.96594,-88.29128,276.74127,2.778082462143505
O=c1nc2nccnc2n[nH]1,1.6409733,5.6954293,14.04485,2.8001406,1.6661038,595.99194,118.509735,278.47556,2.9879229324510757
