smiles,predict_density,predict_DetoD,predict_DetoP,predict_DetoQ,predict_DetoT,predict_DetoV,predict_HOF_S,predict_BDE,SA_calculated
O=c1n(N[N+](=O)[O-])c(C=N[N+](=O)[O-])c([N+](=O)[O-])c2nnc(C=N[N+](=O)[O-])n12,1.8607513,8.322628,31.960764,5.739111,3.550499,619.2084,320.52167,143.71605,4.531035577222637
O=[N+]([O-])N=Cc1nc2cnc([N+](=O)[O-])n2n1[N+](=O)[O-],1.7914113,8.195427,30.384398,6.078994,3.76484,619.7009,411.62466,126.61769,4.3496389887733855
Nn1c(=NN[N+](=O)[O-])c2nn([N+](=O)[O-])c(C=NN[N+](=O)[O-])c2n(N)c1=O,1.8552592,8.248683,31.380127,5.3717723,3.6390967,681.26154,356.9567,161.09814,4.749805409196102
Nc1c([N+](=O)[O-])c(=O)n2nc(C=N[N+](=O)[O-])nc2n1N[N+](=O)[O-],1.8611794,8.10973,30.404276,5.167977,3.303225,641.6869,198.79636,152.22249,4.251813921775851
O=[N+]([O-])N=Cc1nc([N+](=O)[O-])c2nc([N+](=O)[O-])ncc2n1,1.7863398,7.620231,26.341208,5.37184,3.0843334,573.4577,359.45505,163.89189,3.97563390383298
O=c1nc(C=N[N+](=O)[O-])nc2nc([N+](=O)[O-])n(C=N[N+](=O)[O-])n12,1.8355223,8.0347,29.61498,5.2192955,3.2420518,622.2118,266.6308,161.3448,4.708853420616514
NN=c1c2c(nc(C=N[N+](=O)[O-])n1C=N[N+](=O)[O-])n([N+](=O)[O-])c(=O)n2C=N[N+](=O)[O-],1.8516356,8.123309,30.460924,5.2708707,3.362238,640.12177,297.22556,155.3984,5.105885955815115
N=c1c2nc(N)n([N+](=O)[O-])c2c(=O)n(C=N[N+](=O)[O-])c2c1nc([N+](=O)[O-])n2N,1.8195318,7.5165167,25.898077,4.533213,2.832045,628.00793,173.17126,170.21327,4.629081972937092
Nc1cc([N+](=O)[O-])c(N=Nn2nc([N+](=O)[O-])cc2O)c2[nH]nc([N+](=O)[O-])c12,1.7808592,7.271707,23.804367,4.7572575,2.7860417,588.54535,250.0206,259.9971,3.98035989229113
Nn1c([N+](=O)[O-])nc2c(C=N[N+](=O)[O-])nn([N+](=O)[O-])c2c1=NN[N+](=O)[O-],1.8790828,8.565116,33.99825,6.008776,3.8853717,648.2385,492.51163,146.89673,4.700798051336571
Nc1nn2nc([N+](=O)[O-])n(N)c2c1N[N+](=O)[O-],1.822189,8.193541,30.760582,5.3734365,3.7766488,704.9467,371.62857,171.66078,4.036817351071326
Nc1nonc1C1=C([N+](=O)[O-])N(N)C([N+](=O)[O-])=C(N[N+](=O)[O-])C1=C1N=NN=N1,1.8347911,8.148602,30.61731,5.7860794,3.6801505,636.73413,681.6031,144.71634,4.500421512273999
Nc1nn2c(=O)c3c(C=N[N+](=O)[O-])nn(C=N[N+](=O)[O-])c3nc2n1[N+](=O)[O-],1.8387449,7.774072,27.77793,4.899313,3.0237281,619.88306,321.33682,161.41139,4.705560735283754
Nc1c(C=N[N+](=O)[O-])nc([N+](=O)[O-])c2nnnn12,1.8262197,7.9660163,29.066021,5.3592496,3.4303932,641.8478,488.6179,190.7901,4.015550433841208
Nc1nc2c(c(=NN[N+](=O)[O-])n(N[N+](=O)[O-])c(=O)n2C=N[N+](=O)[O-])n1N[N+](=O)[O-],1.8661368,8.387208,32.463127,5.2916536,3.5857925,680.7832,210.29074,154.75282,4.864185401041706
Nc1c(N[N+](=O)[O-])nn2c(N[N+](=O)[O-])nn(N)c12,1.834246,8.275668,31.582401,5.358472,3.8772588,726.20996,425.514,163.33751,4.158121195222685
Nc1nc2onc([N+](=O)[O-])c2[nH]1,1.7735305,7.3370686,24.18591,4.4870987,2.819563,631.1758,92.49304,298.20135,3.5069989040651794
Nn1c([N+](=O)[O-])nc2c1c(C=N[N+](=O)[O-])nn2[N+](=O)[O-],1.8572596,8.470466,33.14191,6.039055,3.893201,645.61066,455.05655,138.59715,4.411795911501743
N=c1c2nc(N[N+](=O)[O-])n(N)c2n(N[N+](=O)[O-])c(=O)n1N[N+](=O)[O-],1.8691117,8.342626,32.271324,5.2055902,3.5857604,692.0662,186.53629,144.894,4.476586650143865
CN(C1=C([N+](=O)[O-])C(=C2N=NN=N2)C(N)=C([N+](=O)[O-])N1[N+](=O)[O-])[N+](=O)[O-],1.8274312,8.312716,31.673176,5.932175,3.8545809,650.277,467.80942,123.7547,4.613774059599407
Nc1nc(C=N[N+](=O)[O-])n2c([N+](=O)[O-])c([N+](=O)[O-])nc2n1,1.7951986,7.794326,27.477518,5.110071,3.1835697,625.3145,274.3503,190.51128,3.955367246805796
O=[N+]([O-])N=Cc1nn(C=N[N+](=O)[O-])c2c([N+](=O)[O-])nc(N[N+](=O)[O-])nc12,1.8260546,8.163569,30.543661,5.732087,3.552991,620.4597,447.84012,136.04234,4.592585313639485
NC1=NN(N)c2nnc3nc([N+](=O)[O-])n1n23,1.796815,7.7791996,27.5965,4.7220035,3.3599837,712.84314,512.00385,288.1508,4.16786001380987
O=c1c2c(C=N[N+](=O)[O-])n(C=N[N+](=O)[O-])nc2n(N[N+](=O)[O-])c(=O)n1N[N+](=O)[O-],1.865402,8.284776,31.67925,5.4056687,3.4279947,636.5038,125.69333,147.72977,4.835878108334411
O=c1c2nc[nH]c2nc([N+](=O)[O-])n1C=N[N+](=O)[O-],1.7720301,7.231734,23.531595,4.3908978,2.6110237,597.6096,70.55969,182.5087,4.054178377326295
Nc1nc(N)c2c(n1)nc([N+](=O)[O-])n2N[N+](=O)[O-],1.7632397,7.410622,24.67682,4.347386,2.9201505,675.88,181.04779,154.08084,3.681037541376531
O=c1n(N[N+](=O)[O-])c(=NC=N[N+](=O)[O-])c2nc([N+](=O)[O-])[nH]c2n1C=N[N+](=O)[O-],1.8662224,8.188134,31.025259,5.2095265,3.3171484,639.0887,168.31409,146.69513,4.951923236970355
O=c1c([N+](=O)[O-])c([N+](=O)[O-])ncn1C=N[N+](=O)[O-],1.841022,8.134205,30.376438,5.530208,3.3422642,604.9435,31.063814,193.93654,3.8358275372848762
O=[N+]([O-])N=Cc1nc2ncc3c([N+](=O)[O-])nn(C=N[N+](=O)[O-])c3n2c1[N+](=O)[O-],1.8163288,7.8153033,27.842459,5.447644,3.2025447,588.38385,458.56876,175.92485,4.552798232921773
O=[N+]([O-])N=Cn1cnc2c([N+](=O)[O-])nn(N[N+](=O)[O-])c21,1.8286252,8.305978,31.557629,5.8844523,3.776255,643.0733,423.9664,136.24098,4.418031180006821
Nc1nc([N+](=O)[O-])c2nnn(C=N[N+](=O)[O-])c2n1,1.7920471,7.7213893,27.014027,4.9568224,3.1967604,646.8055,400.387,185.98523,4.020447451109654
O=c1c2c([N+](=O)[O-])nn([N+](=O)[O-])c2nc(C=N[N+](=O)[O-])n1N=CC=N[N+](=O)[O-],1.8081558,8.046131,29.405151,5.714987,3.44925,604.7567,370.52884,141.06383,4.627594621585739
Nc1c([N+](=O)[O-])c2nnc(C=N[N+](=O)[O-])n2c(=O)n1N,1.8208764,7.676661,26.936075,4.7226586,3.053929,649.30347,206.79214,189.08788,4.040431615420466
Nc1nc2c(=NN[N+](=O)[O-])n(N)c(=O)n([N+](=O)[O-])c2n1N,1.8425126,7.9447103,29.14556,4.703256,3.302628,705.7911,188.56738,162.53046,4.396714389662938
Nc1nc2c(nc([N+](=O)[O-])n3nnnc23)c(=NN[N+](=O)[O-])n1N,1.8369062,7.866357,28.55351,4.953638,3.2877614,666.05817,609.5935,162.39206,4.127243069677131
NN=c1c2c(nc([N+](=O)[O-])n2N[N+](=O)[O-])n(C=N[N+](=O)[O-])c(=O)n1N,1.8506294,8.144261,30.596085,5.1215677,3.4399512,675.3621,244.9566,141.7429,4.620650536875944
N=C1C(=NN[N+](N)=O)N=C2C([N+](=O)[O-])=CN=C2N1[N+](=O)[O-],1.8072332,7.9053183,28.607428,5.311406,3.4542475,653.67505,429.63474,131.25458,4.77731697208052
O=c1nnc2c(n1C=N[N+](=O)[O-])n(C=N[N+](=O)[O-])c(=O)n2C=N[N+](=O)[O-],1.8545854,7.951263,29.145123,4.949522,3.0699232,622.1525,173.05585,167.00833,4.909207291661462
O=c1n([N+](=O)[O-])c(C=N[N+](=O)[O-])nc2ncnn12,1.8191352,7.849298,28.185446,5.10333,3.142111,617.6681,265.4618,139.35811,4.062861893809811
Nn1c([N+](=O)[O-])nc2c([N+](=O)[O-])nc(C=N[N+](=O)[O-])nc2c1=NC=N[N+](=O)[O-],1.829305,8.041824,29.66898,5.4906926,3.4126437,621.9695,447.68887,169.75642,4.676929390816508
N=c1c2c(ncn2[N+](=O)[O-])n(N)c(=O)n1N[N+](=O)[O-],1.8394063,7.8797755,28.626999,4.8329625,3.212297,667.99536,138.26834,149.72926,4.280268943524518
Nc1nc2c(nc(C=N[N+](=O)[O-])n2[N+](=O)[O-])c(=NN[N+](=O)[O-])n1[N+](=O)[O-],1.8862329,8.484125,33.478424,5.642423,3.6714377,652.23096,387.67532,142.58723,4.727629489463661
O=c1c2c(C=N[N+](=O)[O-])n(C=N[N+](=O)[O-])nc2c(C=N[N+](=O)[O-])nn1Cc1ncnc([N+](=O)[O-])c1[N+](=O)[O-],1.7704382,7.5578985,25.697874,5.253509,3.0830767,588.07184,344.23856,183.39392,4.710067109530588
NC1=Nn2cc(N)nc2OC12C([N+](=O)[O-])=C([N+](=O)[O-])CN2[N+](=O)[O-],1.7364324,7.441201,24.618338,4.917401,3.124285,638.1042,103.0488,157.17734,5.42987933044412
O=[N+]([O-])N=CN=c1nc[nH]c2c1c([N+](=O)[O-])nn2C=N[N+](=O)[O-],1.7867615,7.6799073,26.621305,5.121209,3.1838176,623.01697,371.55502,185.29002,4.80418372901779
Nn1c([N+](=O)[O-])c([N+](=O)[O-])c2nnn(C=N[N+](=O)[O-])c21,1.8643261,8.532579,33.649708,6.1199827,3.9600813,647.31036,495.1082,197.43216,4.210031325144703
O=[N+]([O-])N=Cc1noc2c1COc1c([N+](=O)[O-])ncn1-2,1.7558233,7.202507,23.233677,5.0444217,2.8350174,562.2135,118.103,188.08607,4.180110850336493
Nc1nnc2c([N+](=O)[O-])nnc(C=N[N+](=O)[O-])n12,1.7801847,7.895397,28.16308,5.4216657,3.5062556,647.3798,523.11346,170.56973,4.02179250605471
NC(=O)OC1=NC2(N)N=C(N)N([N+](=O)[O-])C2=N1,1.7268633,6.841175,20.792902,3.2610343,2.280058,702.9453,-180.21179,160.78723,4.863560421990684
Nc1nc(=O)c([N+](=O)[O-])c(N)[nH]1,1.7852415,6.694397,20.191021,2.9627254,2.0174751,685.32275,-212.82178,319.75906,2.917082504335877
Nc1c(C=N[N+](=O)[O-])c2nnc(C=N[N+](=O)[O-])c-2nn1[N+](=O)[O-],1.7874889,7.8531337,27.94184,5.578273,3.4711103,623.2318,499.7388,159.16196,4.621383693569366
O=c1n(C=N[N+](=O)[O-])c2c(=NN[N+](=O)[O-])[nH]cnc2n1[N+](=O)[O-],1.8708805,8.050336,30.101748,5.032624,3.1873698,635.5957,164.61575,152.21948,4.724137787862171
O=[N+]([O-])N=Cc1cnc2nc([N+](=O)[O-])c([N+](=O)[O-])c([N+](=O)[O-])n12,1.8162133,8.028134,29.292475,5.836752,3.390592,580.7988,294.0791,195.03984,3.9625541487619804
O=[N+]([O-])N=Cc1nc2ncnn2c([N+](=O)[O-])c1[N+](=O)[O-],1.8115252,7.9649506,28.874807,5.7033567,3.3822658,594.0403,406.99277,197.49725,3.8075619492375914
Nc1c(N)n(N)c(=O)n2c([N+](=O)[O-])nnc12,1.7678484,7.1077986,22.771595,3.853493,2.6459396,689.55774,96.10736,265.01077,3.6549605632604187
O=c1[nH]nc(C=N[N+](=O)[O-])c2c(C=N[N+](=O)[O-])n([N+](=O)[O-])nc12,1.8304194,7.9349437,28.794844,5.467985,3.279911,601.46466,317.51233,154.38719,4.516514710939095
O=[N+]([O-])N=Cc1c([N+](=O)[O-])c([N+](=O)[O-])c2ocnn12,1.8293098,8.061778,29.685621,5.85999,3.396548,578.80023,182.04135,202.44675,4.133508672031304
Nc1nc([N+](=O)[O-])nc2c(=NC=N[N+](=O)[O-])n(N)c([N+](=O)[O-])nc12,1.8208499,7.7525635,27.539589,4.858074,3.1216195,644.1835,314.7318,173.55789,4.306423188605402
Nn1c(=O)c2c(nc(C=N[N+](=O)[O-])n2[N+](=O)[O-])n(N)c1=O,1.8387932,7.753389,27.674984,4.7017403,3.0247958,646.5203,47.772465,160.96704,4.258776487565036
Nc1nc2[nH]nnc2c(N[N+](=O)[O-])c1N,1.7280308,6.973442,21.776728,3.720739,2.7149398,732.02,279.0967,174.61266,3.8912558204924714
O=c1n(C=N[N+](=O)[O-])c(=NC=N[N+](=O)[O-])c2c(n1N[N+](=O)[O-])n(N[N+](=O)[O-])c(=O)n2C=N[N+](=O)[O-],1.8809236,8.37991,32.558308,5.355694,3.464857,649.0517,135.34106,155.17845,5.32723316948908
O=[N+]([O-])N=CN=c1[nH]c(C=N[N+](=O)[O-])nc2c1nc([N+](=O)[O-])n2N[N+](=O)[O-],1.825718,8.140944,30.314547,5.5451655,3.510482,635.0143,404.05124,138.47624,4.883690556147822
Nc1n[nH]c2c(O)n(C=N[N+](=O)[O-])c(C=N[N+](=O)[O-])c12,1.7616978,7.2140927,23.360939,4.4185624,2.8029177,637.17114,97.03003,188.07675,4.537320923596566
O=[N+]([O-])N=Cc1nc([N+](=O)[O-])nc2c(C=N[N+](=O)[O-])n([N+](=O)[O-])nc12,1.8507886,8.248454,31.41944,5.9661484,3.5762575,598.4204,469.07034,143.22104,4.649376609310971
O=c1[nH]cnc2[nH]nc([N+](=O)[O-])c12,1.7513692,6.6113114,19.509178,3.5688767,2.082477,587.6344,-28.021528,275.7942,3.1805012884703645
Nn1c([N+](=O)[O-])nc2c1c(=NC=N[N+](=O)[O-])n(N[N+](=O)[O-])c(=O)n2N[N+](=O)[O-],1.8819699,8.516773,33.69444,5.5498114,3.7009814,669.6114,254.00494,146.45018,4.780452243207362
N=c1c2nc(N[N+](=O)[O-])n([N+](=O)[O-])c2nc(N)n1N[N+](=O)[O-],1.8733335,8.256681,31.683496,5.124116,3.4727488,680.74347,268.72034,150.23117,4.307178264348561
O=c1c2c(ncn1[N+](=O)[O-])nc(C=N[N+](=O)[O-])n2[N+](=O)[O-],1.8517306,8.082662,30.173532,5.5251155,3.2993941,597.25226,217.8623,138.37631,4.366194994058542
Nn1c(N[N+](=O)[O-])cc2c([N+](=O)[O-])ncn2c1=O,1.7922587,7.3968034,24.854496,4.5756044,2.86048,628.85406,46.343494,138.98276,3.710379849068838
O=[N+]([O-])N=Cc1nc([N+](=O)[O-])nc2c(C=N[N+](=O)[O-])nnnc12,1.8133464,7.90917,28.66096,5.672625,3.37945,594.14386,581.84766,166.3063,4.5003837290177895
Nc1nc(N)n2nnc(N[N+](=O)[O-])c2c1[N+](=O)[O-],1.8289081,7.7445045,27.567244,4.648171,3.1372032,678.9331,273.61426,155.19504,3.5901721567611453
O=c1cc2nc([N+](=O)[O-])nc3n(C=N[N+](=O)[O-])nc1N23,1.7836212,7.27283,23.83587,4.643929,2.6691628,577.582,243.38126,181.12407,4.322267963223604
O=[N+]([O-])N=Cc1nc2c(=NN[N+](=O)[O-])n([N+](=O)[O-])cnc2n1[N+](=O)[O-],1.8809323,8.519847,33.721104,5.9748487,3.773757,632.02545,452.81528,133.41275,4.727332522054944
NN=c1c2nc([N+](=O)[O-])n(N[N+](=O)[O-])c2n(N)c(=O)n1C=N[N+](=O)[O-],1.8531998,8.174288,30.858946,5.1898155,3.483445,674.7271,261.7044,145.15617,4.668600187225594
Nn1nc([N+](=O)[O-])c2nc([N+](=O)[O-])n(C=N[N+](=O)[O-])c2c1=O,1.8684425,8.175386,30.936651,5.3935738,3.3642545,624.8095,230.65607,179.2377,4.277110625091265
O=[N+]([O-])N=Cc1nc2c([N+](=O)[O-])ncnc2n1[N+](=O)[O-],1.8290766,8.00466,29.48974,5.6602006,3.3764107,596.02435,385.59134,140.9798,4.0703440005196425
C=C([O-])N=c1[nH]c(=NN[N+](=O)[O-])c2ncn([N+](=O)[O-])c2[nH]1,1.7436063,7.2163434,23.179523,4.425926,2.8276713,643.00696,138.56339,166.97038,4.912037142699376
N=c1c2nn(C=N[N+](=O)[O-])c(C=N[N+](=O)[O-])c2nc([N+](=O)[O-])n1C=N[N+](=O)[O-],1.822946,8.00093,29.248903,5.4737577,3.4012153,622.90015,445.77463,170.02773,5.005280775431894
Nc1c([N+](=O)[O-])nn2cc(N[N+](=O)[O-])nnc12,1.8032751,7.8544593,28.200134,5.3144855,3.4455793,649.8753,393.3243,147.381,3.601885645385707
Nc1cc2c([N+](=O)[O-])[nH]c(=O)n2o1,1.7525406,6.816049,20.654436,3.860692,2.3050034,602.4236,-179.7624,303.2218,4.063944804953881
Nc1nc2n([N+](=O)[O-])nc(C=N[N+](=O)[O-])c(=O)n2n1,1.8138628,7.861097,28.228731,4.9681635,3.1888008,644.85815,257.62402,132.12334,4.1865503009905805
O=c1c(C=N[N+](=O)[O-])c(C=N[N+](=O)[O-])n2nc([N+](=O)[O-])nc2n1C=N[N+](=O)[O-],1.8464016,8.019297,29.534338,5.339914,3.2329705,606.57904,260.98688,165.20045,4.802381083124201
Nn1c(=O)n([N+](=O)[O-])c(=O)c2c1nc(C=N[N+](=O)[O-])n2C=N[N+](=O)[O-],1.861314,7.9901743,29.549559,5.0312614,3.1461256,627.318,87.37027,153.03488,4.640148438973846
Nc1cc([N+](=O)[O-])nc([N+](=O)[O-])n1,1.7131666,7.376868,23.9629,4.794626,3.0229647,633.6552,25.079973,252.06049,3.19769812104955
Nc1c([N+](=O)[O-])nc2c(=NN[N+](=O)[O-])[nH]ccn12,1.7654612,7.2463083,23.647612,4.495815,2.8865373,645.3907,201.43362,174.23251,4.217837090042151
O=c1[nH]c2ncc(C=N[N+](=O)[O-])n2c([N+](=O)[O-])c1[N+](=O)[O-],1.8225781,7.604324,26.323986,4.912275,2.8553627,583.586,33.27506,205.92174,4.00089884021239
O=[N+]([O-])Nc1nc([N+](=O)[O-])nc2nc[nH]c12,1.7628131,7.374343,24.481504,4.641454,2.8696125,619.9311,191.46045,140.74266,3.3906502236000797
Nc1c([N+](=O)[O-])nnn2c([N+](=O)[O-])c(C=N[N+](=O)[O-])nc12,1.8531963,8.1643715,30.772484,5.668029,3.5250769,621.95856,421.24533,186.81992,4.076377686366235
Nc1[nH]c(=Nc2c(N)n(C=N[N+](=O)[O-])c(=O)n3nc(C=N[N+](=O)[O-])nc23)nc2nc([N+](=O)[O-])[nH]c12,1.776291,7.032343,22.303595,3.9307785,2.4325798,622.9719,235.48505,202.50128,4.871099639712405
N=c1c2ncc(C=N[N+](=O)[O-])nc2nc([N+](=O)[O-])n1N[N+](=O)[O-],1.7923229,7.6923275,26.873014,5.207818,3.1922348,614.70026,370.99673,135.71254,4.289486919375818
O=c1[nH]c2c(=NC=N[N+](=O)[O-])n(C=N[N+](=O)[O-])c(C=N[N+](=O)[O-])nc2n1[N+](=O)[O-],1.8586477,8.059866,30.016682,5.135764,3.2109864,627.6893,211.86926,156.34619,5.064487998444303
Nc1nc2c(=NC=N[N+](=O)[O-])n(N)c(=O)n(N[N+](=O)[O-])c2n1[N+](=O)[O-],1.8485491,8.100088,30.188723,5.006616,3.3750997,677.44763,192.1857,156.94124,4.742851236176643
Nc1nnn2c(C=N[N+](=O)[O-])c([N+](=O)[O-])nc2c1[N+](=O)[O-],1.8438965,8.102615,30.218546,5.5697947,3.4648323,622.81226,406.55685,191.60233,4.036127411640961
O=[N+]([O-])N=CN=c1[nH]c(C=N[N+](=O)[O-])nc2c1nc(C=N[N+](=O)[O-])n2[N+](=O)[O-],1.8201796,8.00124,29.236708,5.491373,3.4005716,620.4506,439.77914,151.12627,5.110896613488574
O=[N+]([O-])N=Cc1cnc([N+](=O)[O-])n2c([N+](=O)[O-])nnc12,1.8096865,7.951901,28.792635,5.736204,3.4106095,594.45154,399.35654,189.62294,3.9897106671863094
Nc1nc(N)c2nc([N+](=O)[O-])nc(N[N+](=O)[O-])c2n1,1.7704284,7.1818457,23.366531,4.066104,2.6424413,653.148,163.85236,144.34482,3.4088607082303994
N=c1c2nc3[nH]c(=O)n(N[N+](=O)[O-])c3nc2n(N)c(=O)n1N[N+](=O)[O-],1.8366727,7.5045156,25.983437,4.1987247,2.7083166,648.8706,49.79352,160.68306,4.314539410688697
Nc1cc2nc(N[N+](=O)[O-])c(N[N+](=O)[O-])nc2nc1[N+](=O)[O-],1.7955668,7.565868,25.990343,4.885402,3.0201,620.1876,223.55945,150.2701,3.664990371528347
O=[N+]([O-])N=Cc1nc2c(nc([N+](=O)[O-])n2N[N+](=O)[O-])c(=N[N+](=O)[O-])n1C=N[N+](=O)[O-],1.86813,8.57137,33.980038,6.0217204,3.828515,636.35284,464.40323,134.58586,4.850282494276652
NN=c1c2c(ncn2C=N[N+](=O)[O-])n(N[N+](=O)[O-])c(=O)n1N[N+](=O)[O-],1.8314966,8.077316,29.84961,5.182706,3.459327,670.0343,253.41571,155.86276,4.711283383134163
Nn1nc([N+](=O)[O-])c2c(c1=O)n(N[N+](=O)[O-])c(=O)n2C=N[N+](=O)[O-],1.86783,8.177887,30.949146,5.1914854,3.3214586,642.46484,78.95114,145.42836,4.477718518275733
Nc1nn(N)c2nnc([N+](=O)[O-])n12,1.7948663,7.902875,28.437176,4.8391685,3.5295246,731.5612,396.03848,297.39816,3.918326782975859
Nc1nc2ncnc(=O)n2c([N+](=O)[O-])c1N,1.7172713,6.351993,17.800884,3.1591446,1.9627298,623.48254,-33.74737,261.88605,3.356096239212375
Nc1nn([N+](=O)[O-])c2c(=O)n(C=N[N+](=O)[O-])n(N)c(=O)c12,1.8405547,7.7553606,27.693338,4.696742,3.016823,646.25116,47.910587,161.4075,4.491661242809791
Cn1c(=O)[nH]c(=N[N+](=O)[O-])c2c1n([N+](=O)[O-])c(=O)n2N,1.7999977,7.4636846,25.29568,4.2662606,2.8102121,662.60016,-140.92305,158.7808,4.14810721550978
Nn1c(=O)n(C=N[N+](=O)[O-])c(=NC=N[N+](=O)[O-])c2c1nc([N+](=O)[O-])n2C=N[N+](=O)[O-],1.8532687,8.084306,30.111607,5.142477,3.3000567,643.7317,253.4638,172.18149,5.0783823019689605
O=[N+]([O-])NN=c1[nH]cnc2[nH]c([N+](=O)[O-])nc12,1.7933606,7.51817,25.680975,4.634294,2.9559948,641.2548,224.41428,164.34248,4.209207989369197
Nn1c(=O)n(N[N+](=O)[O-])c2nc(C=N[N+](=O)[O-])n([N+](=O)[O-])c(=NN[N+](=O)[O-])c21,1.8794699,8.51823,33.61358,5.6527414,3.7369564,663.78156,298.3367,139.83568,4.802007336762455
O=[N+]([O-])N=Cn1cnc2c([N+](=O)[O-])nc([N+](=O)[O-])nc21,1.8353537,7.8852105,28.581366,5.297618,3.168665,598.3062,290.82578,180.29776,3.9916619492375913
O=[N+]([O-])Nc1c([N+](=O)[O-])c2nnnn2c2ncccc12,1.7297989,6.987353,21.723415,4.9385095,2.7964408,567.28674,480.0092,132.40979,3.160791619567262
O=[N+]([O-])NN1C(=C2N=NN=N2)C=CN([N+](=O)[O-])C([N+](=O)[O-])=C1[N+](=O)[O-],1.8495773,8.575194,33.77994,6.405533,4.064047,634.42084,597.3612,131.92343,4.784763061664588
O=C1c2nonc2N(N[N+](=O)[O-])c2nonc2N1CC=[N+]([O-])[O-],1.7827744,7.923644,28.373295,5.7317305,3.519895,614.5298,365.7357,139.59035,4.236053955666142
Nc1onc2c([N+](=O)[O-])nn(N)c12,1.76296,7.6632724,26.353819,5.1509895,3.419299,665.98267,258.29803,298.09506,3.792888541217617
Nn1c([N+](=O)[O-])nc2[nH]c(=O)n(C=N[N+](=O)[O-])c(=NC=N[N+](=O)[O-])c21,1.8325896,7.7955084,27.793295,4.727911,3.041711,646.4755,155.12363,181.48312,4.724765817118088
Nc1cn(O)c2[nH]nc([N+](=O)[O-])c12,1.7266462,6.9645433,21.490393,4.3976355,2.8007696,638.3317,96.28595,314.84314,3.7020379917670674
Nn1c(C=N[N+](=O)[O-])nc2c1c([N+](=O)[O-])nc(=O)n2N[N+](=O)[O-],1.8461024,8.100273,30.223782,5.297513,3.3783357,640.3506,225.76285,146.25534,4.38152968470145
O=c1n(N[N+](=O)[O-])c2c(nc(C=N[N+](=O)[O-])n2[N+](=O)[O-])c2nc([N+](=O)[O-])cn12,1.8526777,8.044045,29.834244,5.368227,3.2236454,601.8195,224.93124,146.54126,4.470843236970355
Nc1nc([N+](=O)[O-])n2c([N+](=O)[O-])cnc2c1N,1.7633833,7.127958,22.80466,4.3276796,2.7085803,629.4416,119.583984,255.09206,3.5031958126097873
O=c1n(C=N[N+](=O)[O-])nc(C=N[N+](=O)[O-])c2nc(C=N[N+](=O)[O-])c([N+](=O)[O-])n12,1.8279498,8.025027,29.432867,5.4670086,3.3169324,607.1918,296.74133,168.96086,4.840164467739585
O=c1n(C=N[N+](=O)[O-])c(=N[N+](=O)[O-])c2ncn(N[N+](=O)[O-])c2n1C=N[N+](=O)[O-],1.8650689,8.248585,31.424671,5.403925,3.4387462,638.53015,243.71805,139.47475,4.863557083124201
Nc1nc2c(ncn2N[N+](=O)[O-])c(=N[N+](=O)[O-])n1N[N+](=O)[O-],1.8499838,8.260117,31.40534,5.3703127,3.6278799,678.4064,346.56503,147.0115,4.281937438021176
Nc1nc2c(N)c(OC(=O)C=N[N+](=O)[O-])n([N+](=O)[O-])c(=O)n2n1,1.7943937,7.35139,24.482458,4.115939,2.5927165,633.81696,-188.60068,166.87634,4.140692862507253
[N-]=[N+]=Nc1c([N+](=O)[O-])nc([N+](=O)[O-])c2c1ncn2C=N[N+](=O)[O-],1.7942911,7.8090496,27.67118,5.583401,3.2953432,589.46796,570.86816,189.1317,4.2733717828993925
O=c1n(C=N[N+](=O)[O-])c(=N[N+](=O)[O-])c2c(nc(C=N[N+](=O)[O-])n2C=N[N+](=O)[O-])n1N[N+](=O)[O-],1.8650802,8.368194,32.32513,5.580573,3.5483994,637.12134,285.2827,144.63084,5.1629740873561625
C[N+](=Nn1cnc2c(=N[N+](=O)[O-])n([N+](=O)[O-])c([N+](=O)[O-])nc21)N[N+](=O)[O-],1.8032818,8.369046,31.69733,6.011966,3.981547,663.5311,472.09525,126.25481,4.623187348995434
O=[N+]([O-])N=Cc1ncc([N+](=O)[O-])c2c1nnn2[N+](=O)[O-],1.8041048,8.020363,29.275179,5.997029,3.552049,591.7404,470.2084,118.284805,4.086405538981181
Nc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-],1.7725649,7.5026207,25.245773,5.229525,3.0572066,585.7733,-75.07446,284.25217,2.4413923777873556
Nc1nnc2c([N+](=O)[O-])c(N[N+](=O)[O-])nnn12,1.8406241,8.3038025,31.798851,5.624683,3.7698221,672.2173,507.15054,132.98439,3.5359207624425633
N=c1nn[nH]c2c1n(N)c(=O)n2N[N+](=O)[O-],1.7860981,7.6044497,26.300123,4.5321116,3.158343,699.87006,261.43588,165.87335,4.3548611766005685
NC1=CN(N[N+](=O)[O-])C([N+](=O)[O-])=C([N+](=O)[O-])C1,1.7341697,7.8866024,27.619713,5.6692,3.787815,670.67206,65.10672,129.62994,4.369395602819577
Nc1nc2c(C=N[N+](=O)[O-])n([N+](=O)[O-])nc2o1,1.807369,7.82654,27.825674,5.169176,3.2290514,627.28424,180.45932,153.63853,4.426860561773666
Nc1ncn2c([N+](=O)[O-])nc(N[N+](=O)[O-])nc12,1.7849909,7.503338,25.546516,4.596524,2.9802494,651.5635,224.556,139.33006,3.5741843075930646
